Allied_Nations,Diplomatic_Meetings_Set,Percent_Of_Forces_Mobilized,Hostile_Nations,Active_Threats,Inactive_Threats,Citizen_Fear_Index,Closest_Threat_Distance(km),Aircraft_Carriers_Responding,Troops_Mobilized(thousands),ID,DEFCON_Level
5,0,0,2,16,46,0.110132159,390.08,1,1029600,1972,3
7,1,0.26,2,28,65,0.420704846,357.22,1,888800,1812,2
6,1,0.09,2,4,13,0.508810573,366.76,1,800800,10125,2
7,0,0.07,6,6,15,0.407488987,352.98,0,950400,5805,3
6,1,0,2,15,23,0.209251101,358.28,0,1100000,10584,2
7,1,0.05,2,12,31,0.417033774,358.28,1,880000,5705,3
10,0,0.24,3,10,33,0.535242291,330.72,0,924000,6129,3
10,0,0.73,6,6,17,0.508810573,338.14,1,1100000,4477,5
7,0,0.24,2,27,51,0.417767988,361.46,1,915200,12361,2
8,0,0.51,3,29,63,0.339941263,356.16,1,1038400,8762,3
10,0,0.66,2,6,19,0.410425844,322.24,1,1047200,8468,4
7,1,0,2,15,33,0.490455213,367.82,1,809600,10440,2
9,1,0.24,3,9,62,0.646842878,354.04,1,844800,2069,2
9,0,0.32,3,24,125,0.670337739,348.74,1,827200,5385,2
7,0,0.49,2,39,67,0.479441997,375.24,1,862400,8818,3
9,0,0.21,2,26,78,0.567547724,342.38,1,880000,7060,3
9,0,0.35,2,6,11,0.438325991,355.1,1,985600,4295,4
8,1,0.29,2,11,29,0.552863436,359.34,1,880000,466,1
5,1,0.08,2,24,25,0.193098385,375.24,1,1020800,4241,2
7,1,0.33,2,34,89,0.545521292,374.18,1,915200,1846,1
10,0,0.42,2,7,13,0.466960352,341.32,1,1056000,6607,3
10,0,0.58,3,11,30,0.508810573,348.74,1,1100000,6356,4
8,1,0.22,2,10,41,0.538179148,355.1,1,809600,458,1
6,0,0.08,2,19,28,0.184287812,375.24,1,1135200,1553,3
12,0,0.49,3,12,51,0.736417034,334.96,1,880000,1889,3
7,1,0.03,2,14,67,0.540381791,374.18,1,862400,6578,3
6,1,0.08,4,14,17,0.376651982,381.6,1,1064800,1327,1
7,1,0,2,6,13,0.25917768,351.92,1,924000,6106,2
10,0,0.24,2,5,16,0.40969163,332.84,0,818400,1243,1
12,1,0.66,3,12,35,0.743759178,351.92,1,968000,7248,2
9,1,0.02,2,5,14,0.510279001,348.74,1,871200,7586,3
8,1,0.01,2,12,26,0.534508076,345.56,0,844800,8363,2
7,1,0,1,5,10,0.353157122,376.3,1,985600,7559,1
7,1,0.06,1,9,16,0.346549192,372.06,0,1003200,2233,2
6,1,0,2,15,39,0.27753304,381.6,1,985600,7870,3
7,0,0.36,2,21,49,0.589574156,363.58,1,950400,8493,4
7,0,0.33,7,37.5,76,0.57195301,360.4,1,809600,2396,3
11,0,0.5,2,19,47,0.489720999,328.6,1,924000,3615,2
8,1,0.01,2,17,32,0.408957416,351.92,1,880000,4867,2
8,0,0.49,3,17,95,0.446402349,342.38,1,906400,2148,3
11,0,0.53,3,20,54,0.758443465,338.14,1,827200,5922,2
7,0,0.3,2,31,51,0.483847283,368.88,1,897600,9734,3
7,1,0.14,2,15,20,0.48825257,375.24,1,897600,12164,3
8,0,0.36,6,28,128,0.530837004,358.28,1,836000,8155,2
7,0,0.24,2,30,54,0.426578561,357.22,1,915200,10401,3
12,0,0.69,4,6,22,0.758443465,347.68,1,1012000,3181,2
7,1,0.03,8,29,94,0.5969163,357.22,1,836000,4145,3
7,1,0,2,34,54,0.394273128,373.12,1,1003200,12116,3
8,1,0.06,4,15,27,0.538179148,358.28,1,853600,11627,2
10,0,0.47,2,9,34,0.46328928,339.2,1,932800,4010,3
7,1,0.18,2,7,22,0.415565345,326.48,1,862400,9414,2
11,0,0.33,2,17,144,0.395007342,334.96,1,1126400,5609,4
7,1,0.04,2,18,88,0.450073421,346.62,1,827200,894,2
7,0,0.11,2,16,61,0.251835536,330.72,0,1117600,319,3
7,1,0.21,4,19,106,0.665932452,358.28,0,853600,407,2
10,0,0.23,3,13,88,0.671806167,343.44,1,827200,4263,2
9,1,0.5,2,19,69,0.494126285,325.42,1,792000,9728,3
8,1,0,2,30,45,0.364904552,345.56,1,1012000,7369,4
7,0,0.33,2,3,9,0.369309838,352.98,1,1038400,4790,1
6,1,0.01,2,3,11,0.39133627,380.54,1,959200,2671,1
9,0,0.36,3,10,25,0.473568282,356.16,1,950400,12249,3
8,1,0.21,2,5,30,0.435389134,339.2,0,871200,4391,4
8,0,0.14,3,14,67,0.494126285,339.2,1,809600,1915,2
9,1,0,2,4,12,0.54185022,350.86,1,809600,3547,3
7,0,0.11,2,14,28,0.432452276,362.52,1,888800,6963,2
9,0,0.34,2,26,133,0.52349486,322.24,1,862400,11558,2
10,1,0.22,3,20,69,0.758443465,333.9,1,915200,1224,2
8,0,0.31,3,23,68,0.516152717,357.22,1,836000,3586,3
8,1,0.05,2,17,44,0.494126285,355.1,1,853600,9697,2
10,1,0.19,6,20,112,0.919970631,343.44,0,985600,1512,3
6,1,0,2,7,16,0.398678414,354.04,1,809600,6834,3
8,0,0.34,3,4,23,0.204845815,347.68,1,1073600,4014,3
7,1,0.02,2,8,46,0.417767988,355.1,1,941600,10170,3
8,0,0.44,2,6,9,0.257709251,345.56,1,1126400,2162,5
9,0,0.38,2,17,37,0.446402349,344.5,1,888800,8257,3
9,0,0.32,2,21,86,0.501468429,325.42,1,862400,1650,1
12,0,0.55,2,5,15,0.72907489,340.26,1,809600,11626,3
8,1,0,2,7,16,0.538179148,336.02,0,844800,1583,2
8,1,0.1,3,17,44,0.403817915,334.96,1,809600,3189,2
8,0,0.39,2,41,67,0.383259912,352.98,1,1082400,11992,4
7,1,0.02,2,15,33,0.544052863,372.06,1,844800,7978,2
7,0,0.44,2,14,27,0.235682819,348.74,1,1073600,6143,4
7,1,0.02,2,18,30,0.398678414,359.34,1,959200,1584,2
11,0,0.46,2,5,16,0.574889868,349.8,1,880000,1551,3
10,1,0.42,2,12,48,0.5969163,338.14,0,844800,9180,2
7,1,0,2,13,40,0.567547724,381.6,1,862400,1252,2
8,1,0.22,2,9,40,0.574889868,354.04,1,836000,6214,2
8,1,0.25,3,14,115,0.611600587,357.22,1,827200,5974,2
9,1,0.38,3,12,88,0.533773862,325.42,1,800800,11495,2
8,1,0,6,23,67,0.572687225,339.2,1,827200,10993,2
9,0,0.39,2,24,37,0.345814978,346.62,1,1038400,6233,3
6,1,0.08,4,4,13,0.524229075,387.96,1,941600,6347,3
8,1,0.3,2,21,68,0.52349486,349.8,1,836000,4302,2
8,1,0.1,3,18,22,0.552863436,356.16,0,818400,12144,3
8,1,0.29,2,21,66,0.494126285,374.18,0,844800,5566,2
5,1,0.24,2,32,96,0.128487518,366.76,1,1029600,7510,5
7,1,0.08,4,6,31,0.457415565,374.18,1,1082400,5186,3
8,0,0.2,2,13,67,0.453744493,348.74,1,862400,11205,3
8,1,0.25,4,7,30,0.47650514,345.56,0,880000,6179,2
6,1,0,1,15,23,0.156387665,379.48,1,1012000,12090,3
8,1,0.22,2,5,13,0.545521292,349.8,1,792000,5325,2
7,0,0,1,27,33,0.347283407,362.52,1,959200,2691,3
12,0,0.55,2,42,68,0.60866373,349.8,1,924000,12265,4
8,1,0.18,2,13,41,0.42804699,348.74,1,932800,5365,2
7,0,0.33,2,16,144,0.494126285,348.74,1,836000,1417,2
8,1,0,3,11,31,0.429515419,350.86,1,950400,11840,3
7,1,0.08,2,19,40,0.470631424,364.64,1,1012000,4146,4
10,0,0.41,2,5,16,0.40969163,341.32,1,1020800,8735,5
6,1,0.01,2,16,46,0.241556535,376.3,1,1152800,1712,2
9,0,0.24,2,19,136,0.599118943,357.22,1,827200,8420,2
8,0,0.56,2,5,10,0.46989721,322.24,1,827200,6756,2
12,1,0.66,2,6,43,0.707048458,329.66,1,906400,2024,3
12,0,0.54,3,28,54,0.685022026,328.6,1,880000,10466,2
7,1,0.12,2,15,27,0.455212922,365.7,1,994400,9855,1
12,0,0.54,3,33,106,0.802496329,351.92,1,941600,1151,1
12,0,0.66,3,6,19,0.72907489,343.44,1,853600,12117,4
5,1,0,1,5,13,0.284875184,413.4,1,1003200,9537,3
9,0,0.4,1,19,50,0.611600587,351.92,1,871200,5266,4
7,1,0.18,2,15,34,0.52349486,360.4,1,827200,7350,3
10,0,0.39,2,8,18,0.496328928,336.02,1,906400,582,2
9,0,0.36,3,25,60,0.607195301,351.92,1,924000,3107,3
7,1,0.23,2,13,72,0.479441997,347.68,1,880000,4685,2
6,0,0.32,2,9,26,0.276798825,361.46,1,1056000,5292,3
6,0,0.1,1,4,14,0.398678414,381.6,1,968000,8600,1
7,1,0.02,2,26,42,0.444199706,354.04,1,941600,10166,3
9,0,0.39,2,24,42,0.310572687,343.44,1,1126400,8861,4
8,0,0.38,1,20,60,0.574889868,354.04,1,924000,12404,3
6,1,0,2,3,13,0.39133627,364.64,1,941600,2806,3
7,1,0,2,4,8,0.334067548,351.92,1,950400,2568,2
8,0,0.32,2,17,49,0.437591777,354.04,1,994400,3998,3
8,0,0.4,2,11,25,0.538179148,345.56,1,827200,4633,3
7,0,0.11,3,6,18,0.538179148,351.92,1,836000,12397,3
7,1,0.04,3,7,19,0.479441997,361.46,1,862400,5321,2
6,1,0,2,28,33,0.272393539,372.06,0,1020800,9990,2
10,0,0.35,2,10,19,0.56020558,336.02,1,924000,8118,3
12,0,0.49,2,5,21,0.699706314,340.26,1,950400,5370,3
9,0,0.34,2,45,77,0.502936858,315.88,1,871200,4085,1
6,0,0.29,2,26,67,0.419236417,366.76,1,932800,10012,3
8,1,0.14,2,17,63,0.46328928,318,2,836000,2209,2
6,0,0.13,2,14,28,0.225403818,365.7,1,1082400,12470,3
9,1,0.24,2,5,28,0.516152717,333.9,0,853600,6118,2
6,1,0,2,17,42,0.272393539,379.48,1,976800,6229,3
8,0,0.4,2,8,20,0.582232012,337.08,0,836000,2461,2
8,1,0.33,2,21,114,0.494126285,344.5,1,827200,6210,2
8,0,0.23,2,18,47,0.453744493,331.78,0,862400,4029,2
7,1,0.02,2,19,43,0.512481645,364.64,1,880000,8990,3
12,0,0.49,2,8,20,0.670337739,315.88,1,880000,8788,3
7,0,0.02,1,36,53,0,364.64,0,1196800,11906,3
12,0,0.49,3,12,30,0.677679883,337.08,1,897600,12111,3
8,0,0.33,3,15,45,0.538179148,350.86,1,792000,2741,2
6,0,0.24,2,5,19,0.500734214,372.06,1,809600,9253,2
9,1,0.11,3,11,53,0.611600587,352.98,1,880000,1210,2
6,0,0.04,2,34,52,0.401615272,382.66,1,959200,4043,4
10,0,0.49,2,6,11,0.438325991,339.2,1,976800,3588,4
15,1,0.49,6,5,14,0.883259912,324.36,1,976800,6146,2
8,0,0.43,2,29,73,0.332599119,357.22,1,1091200,3576,3
9,1,0.09,2,9,26,0.563142438,347.68,1,897600,7837,3
6,1,0.06,2,12,31,0.45814978,377.36,1,875600,1419,2
12,0,0.52,2,10,28,0.552863436,329.66,1,871200,7475,3
12,0,0.49,4,19,47,0.567547724,309.52,2,836000,9733,2
8,1,0.24,2,15,81,0.413362702,345.56,0,836000,10611,2
9,1,0.1,3,4,14,0.534508076,350.86,1,880000,5217,3
6,1,0.03,2,7,13,0.306901615,380.54,1,1012000,6182,2
7,0,0.02,1,26,85,0.417767988,362.52,0,888800,9774,4
12,0,0.54,3,31,106,0.699706314,337.08,1,888800,3138,1
8,1,0.08,3,15,63,0.683553598,371,1,814000,6412,3
9,1,0.29,3,17,47,0.714390602,368.88,1,976800,1468,3
5,1,0.08,2,14,27,0.188693098,390.08,1,1144000,12206,3
7,0,0.3,2,33,84,0.494126285,364.64,1,827200,9311,3
7,0,0.44,2,9,22,0.522760646,348.74,1,809600,12031,2
7,1,0.18,2,15,60,0.42804699,360.4,1,915200,9492,2
7,1,0.21,2,7,65,0.494126285,381.6,1,827200,4210,3
7,0,0.4,2,7,18,0.381057269,326.48,1,1100000,6835,4
9,1,0.51,3,3,9,0.685022026,337.08,1,924000,7876,1
7,1,0.08,4,15,18,0.450073421,360.4,1,941600,10824,3
10,1,0.37,2,12,30,0.662995595,334.96,1,836000,3672,2
9,1,0.34,1,16,53,0.508810573,350.86,1,941600,4195,2
6,1,0,2,6,12,0.303230543,380.54,1,1012000,4331,3
9,0,0.32,2,12,31,0.475036711,352.98,1,959200,10082,3
13,1,0.66,3,6,25,0.737885463,327.54,1,968000,12126,3
9,0,0.21,3,33,68,0.5969163,328.6,0,827200,5008,2
10,1,0.24,3,29,52,0.758443465,337.08,1,827200,12115,1
7,1,0.14,2,15,34,0.530837004,364.64,1,827200,9366,3
6,0,0.16,2,15,50,0.225403818,352.98,1,1082400,11362,2
14,0,0.63,3,13,32,0.707048458,312.7,1,932800,9156,3
9,1,0.18,4,50,148,0.626284875,332.84,1,809600,1298,2
10,1,0.24,2,16,48,0.662995595,363.58,1,897600,7672,4
10,0,0.49,3,7,19,0.574889868,347.68,1,994400,1692,3
8,0,0.21,2,20,71,0.453744493,339.2,1,871200,8067,3
7,1,0.02,2,31,92,0.40969163,344.5,1,973866.6667,10806,3
10,1,0.44,3,25,88,0.611600587,346.62,1,836000,8588,2
9,0,0.21,2,21,78,0.567547724,356.16,1,862400,10778,2
12,0,0.47,3,27,46,0.758443465,334.96,1,853600,7271,3
11,0,0.52,2,6,16,0.626284875,336.02,1,818400,7776,3
10,0,0.47,2,6,24,0.552863436,323.3,1,915200,3304,1
7,1,0,3,21,37,0.398678414,362.52,0,941600,3484,2
9,0,0.39,2,4,12,0.54185022,350.86,1,827200,4487,3
8,1,0.09,2,7,23,0.494126285,357.22,1,836000,3934,3
7,1,0.06,2,15,85,0.450073421,358.28,1,994400,4901,2
10,0,0.52,2,6,26,0.582232012,347.68,1,950400,690,2
10,0,0.38,2,14,28,0.42804699,341.32,1,959200,9964,4
8,1,0.1,2,27,109,0.52349486,326.48,1,818400,4932,2
7,1,0.06,6,15,18,0.497063142,367.82,1,968000,2781,3
10,0,0.42,2,22,46,0.444933921,333.9,1,932800,1525,4
8,1,0.31,2,9,41,0.479441997,360.4,1,827200,9899,1
6,1,0.1,2,4,7,0.317914831,387.96,1,1003200,2133,3
8,0,0.32,2,26,77,0.494126285,361.46,0,836000,4542,2
8,1,0.32,2,7,54,0.52349486,350.86,1,941600,12022,2
7,0,0.25,9,24,42,0.497063142,367.82,1,880000,6529,3
9,0,0.29,2,1,23,0.626284875,375.24,1,818400,2087,2
12,0,0.5,3,5,18,0.758443465,331.78,1,880000,3726,3
10,0,0.46,2,5,12,0.54185022,322.24,1,897600,5019,5
9,1,0.49,3,17,23,0.552863436,351.92,1,1056000,1992,4
11,0,0.48,3,4,12,0.516152717,330.72,1,994400,7408,4
9,1,0,2,4,12,0.54185022,339.2,1,871200,11861,3
8,1,0.07,6,11,48,0.56020558,364.64,1,968000,10872,2
6,0,0.14,2,15,24,0.260646109,358.28,1,968000,5870,3
9,1,0.18,4,11,93,0.611600587,355.1,0,836000,168,2
8,1,0.1,2,11,26,0.494126285,362.52,0,844800,7958,2
9,0,0.49,2,38,51,0.501468429,364.64,1,888800,7100,1
5,1,0,2,15,21,0.320851689,383.72,1,862400,5699,2
7,0,0.24,2,18,24,0.179882526,354.04,1,1135200,7082,3
15,1,0.74,3,9,17,0.773127753,320.12,1,941600,2129,2
9,1,0.3,3,17,34,0.552863436,351.92,1,906400,1337,2
6,1,0.02,4,32,73,0.491923642,371,1,836000,10234,1
6,1,0.02,2,10,20,0.479441997,366.76,1,853600,2742,3
6,0,0.53,2,45,73,0.082966226,351.92,1,1188000,11098,4
9,1,0.04,2,24,92,0.599118943,345.56,1,814000,5148,3
9,1,0.68,5,23,122,0.919970631,368.88,1,924000,2257,3
13,0,0.58,2,6,15,0.707048458,334.96,1,906400,10299,1
10,0,0.47,2,6,24,0.552863436,337.08,0,915200,8894,2
9,0,0.31,6,5,23,0.338472834,333.9,1,1179200,1606,3
12,0,0.53,3,28,99,0.787812041,334.96,1,809600,8584,1
6,1,0.15,2,19,44,0.207782673,352.98,0,1100000,5995,4
9,0,0.49,3,34,98,0.5969163,332.84,1,765600,11271,2
10,0,0.54,2,7,20,0.56020558,332.84,1,1003200,10803,2
10,0,0.49,3,5,17,0.640969163,330.72,1,836000,843,2
8,1,0.05,2,8,32,0.485315712,358.28,1,862400,8216,2
8,1,0.16,2,3,7,0.486784141,375.24,0,871200,6680,1
5,1,0.24,2,16,72,0.128487518,390.08,1,1232000,7830,4
10,0,0.42,2,6,35,0.552863436,329.66,1,968000,4356,3
10,0,0.54,3,15,49,0.758443465,347.68,1,941600,2730,2
10,0,0.49,3,11,35,0.52349486,362.52,1,1029600,6951,3
8,0,0.36,6,9,30,0.545521292,360.4,1,906400,9079,3
7,1,0.01,2,14,86,0.54185022,391.14,1,809600,7117,3
9,1,0.04,2,4,28,0.552863436,333.9,1,836000,223,2
7,1,0.05,2,20,41,0.380323054,362.52,1,915200,4422,3
7,1,0.07,3,6,14,0.479441997,384.78,1,897600,6547,2
11,1,0.38,2,26,91,0.707048458,326.48,1,818400,10020,3
10,1,0.6,3,22,77,0.611600587,333.9,1,871200,5540,2
9,0,0.57,2,17,60,0.473568282,328.6,1,827200,2740,2
9,1,0.27,3,17,64,0.56681351,341.32,1,853600,1629,2
9,0,0.43,3,10,21,0.339941263,346.62,1,1100000,1189,4
6,0,0.14,2,10,28,0.479441997,366.76,1,959200,10190,2
7,1,0.01,2,9,23,0.361967695,366.76,1,928400,890,4
9,0,0.43,2,29,27,0.376651982,339.2,1,959200,3925,3
6,1,0.13,2,15,20,0.372246696,371,1,915200,696,3
8,0,0.53,2,6,19,0.552863436,345.56,1,827200,4369,2
7,0,0.2,2,18,20,0.316446402,361.46,1,985600,423,3
7,0,0.33,7,26,92,0.567547724,366.76,1,880000,5778,3
8,1,0.23,2,33,119,0.382525698,345.56,0,924000,5943,2
9,0,0.53,2,9,22,0.450073421,347.68,1,1038400,5081,3
9,1,0.12,2,12,42,0.502936858,351.92,1,880000,5549,3
6,1,0,2,6,12,0.347283407,380.54,0,1029600,5375,2
8,1,0.02,2,10,18,0.449339207,345.56,1,853600,6161,2
8,0,0.35,2,35,58,0.464757709,360.4,1,827200,3711,2
7,1,0.02,2,15,33,0.389867841,355.1,1,946000,12094,3
7,0,0.49,2,20,149,0.320851689,330.72,1,1038400,12290,3
7,1,0.04,2,8,32,0.622613803,389.02,1,844800,6997,2
8,1,0.48,4,25,110,0.465491924,346.62,1,924000,8255,2
6,1,0.11,3,12,80,0.245227606,375.24,0,1003200,7607,2
9,0,0.41,2,12,24,0.353157122,354.04,1,1038400,8917,4
10,1,0.22,3,33,155,0.626284875,332.84,1,809600,1642,2
7,0,0.33,3,3,9,0.495594714,361.46,1,897600,11887,5
8,0,0.41,2,34,72,0.382525698,359.34,1,1091200,4096,3
13,0,0.74,2,17,44,0.802496329,323.3,1,844800,2543,3
7,0,0.25,2,3,23,0.413362702,352.98,0,827200,4383,1
7,0,0.4,2,5,16,0.582232012,365.7,1,862400,11745,3
12,1,0.5,3,19,112,0.787812041,344.5,1,941600,11754,3
6,1,0.08,2,14,45,0.389867841,381.6,1,941600,2723,3
10,1,0.32,3,22,52,0.743759178,351.92,1,924000,5587,2
7,1,0.27,2,11,72,0.494126285,347.68,1,836000,844,3
6,1,0.1,2,34,85,0.168135095,351.92,1,836000,5313,3
9,0,0.49,2,8,20,0.347283407,333.9,1,1020800,3585,3
7,0,0.12,4,52,74,0.57195301,367.82,1,897600,9327,4
8,0,0.32,2,4,10,0.200440529,341.32,1,1126400,10278,4
12,0,0.52,4,19,43,0.567547724,309.52,1,809600,10436,3
7,0,0.19,3,22,37,0.456681351,349.8,0,924000,12259,3
6,0,0.47,3,28,72,0.317914831,359.34,1,1038400,750,3
6,1,0,2,15,23,0.315712188,371,0,1003200,616,1
10,0,0.49,3,5,22,0.699706314,330.72,1,897600,12200,2
7,1,0.09,2,24,48,0.470631424,360.4,1,906400,11962,2
8,1,0.22,2,18,108,0.361967695,352.98,1,1038400,6567,3
5,1,0.08,2,20,44,0.009544787,392.2,1,1232000,211,5
10,0,0.59,3,5,17,0.714390602,344.5,1,924000,1688,2
7,1,0,2,16,26,0.556534508,363.58,1,862400,7771,2
9,1,0.11,3,11,32,0.572687225,337.08,1,888800,2615,2
8,0,0.42,2,9,20,0.167400881,358.28,1,1126400,8856,4
12,0,0.49,3,54,113,0.699706314,349.8,1,941600,1110,3
8,1,0.24,2,15,105,0.444199706,349.8,1,862400,3899,3
9,1,0.24,3,29,139,0.5969163,340.26,1,836000,5802,2
5,1,0,1,16,46,0.056534508,397.5,1,1232000,11948,4
6,1,0.1,2,16,49,0.241556535,380.54,1,976800,7423,2
11,0,0.48,3,4,23,0.626284875,330.72,1,880000,5577,2
9,0,0.4,2,19,50,0.381057269,341.32,1,976800,10700,4
7,1,0.02,2,6,12,0.406020558,365.7,1,924000,12153,2
7,0,0.49,2,23,121,0.538179148,361.46,1,800800,2466,2
10,0,0.59,2,30,51,0.527900147,348.74,1,1038400,8846,3
9,0,0.45,2,21,60,0.446402349,359.34,1,1056000,861,3
10,0,0.65,2,7,23,0.5969163,345.56,1,924000,9016,4
7,1,0.04,2,16,42,0.517621145,357.22,1,827200,7049,2
10,0,0.44,2,21,42,0.4030837,337.08,1,1003200,1887,2
8,1,0.25,2,14,55,0.494126285,350.86,0,906400,9944,2
10,0,0.42,2,5,13,0.516152717,354.04,1,950400,8682,3
7,0,0.2,2,8,22,0.316446402,361.46,1,1029600,8933,2
7,0,0.17,3,7,17,0.479441997,351.92,1,950400,55,2
10,0,0.39,2,8,19,0.496328928,343.44,1,906400,1142,3
6,1,0.05,2,5,13,0.250367107,367.82,0,1091200,10983,1
10,0,0.46,2,5,10,0.411894273,332.84,1,1003200,4471,3
10,1,0.25,2,35,145,0.685022026,336.02,0,809600,8858,2
7,1,0.04,2,7,19,0.332599119,349.8,0,844800,5927,2
8,1,0,2,10,34,0.509544787,345.56,0,862400,646,1
12,0,0.65,2,6,17,0.552863436,337.08,1,932800,7589,2
7,1,0,2,18,29,0.340675477,371,1,1020800,9275,3
6,0,0,2,3,11,0.323788546,383.72,1,1003200,4759,2
9,1,0.19,2,5,13,0.582232012,350.86,1,880000,4883,3
9,1,0.41,8,55,151,0.656387665,290.44,0,924000,10523,2
7,1,0.06,2,12,31,0.420704846,362.52,1,976800,7667,1
5,0,0.25,2,5,32,0.188693098,377.36,1,1135200,10679,3
6,1,0.11,2,34,85,0.168135095,365.7,0,1038400,4022,3
9,0,0.64,3,13,19,0.383994126,346.62,1,1056000,11402,3
12,0,0.49,3,19,65,0.773127753,330.72,1,836000,1154,2
9,0,0.36,2,11,23,0.400146843,351.92,1,976800,4490,3
7,1,0.22,2,8,49,0.417767988,358.28,1,853600,6398,1
12,0,0.49,3,54,67,0.751101322,349.8,1,959200,12490,4
10,1,0.66,2,7,60,0.538179148,311.64,1,809600,9548,2
7,1,0.3,2,38,62,0.357562408,342.38,0,1020800,8472,4
10,0,0.64,3,10,26,0.457415565,349.8,1,976800,12061,3
9,1,0.29,2,5,77,0.516152717,304.22,1,871200,347,2
12,0,0.64,2,6,18,0.758443465,334.96,1,739200,717,3
11,0,0.45,3,17,64,0.582232012,333.9,1,880000,10655,4
9,0,0.21,3,33,98,0.508810573,354.04,0,836000,7779,2
7,1,0.03,2,27,58,0.475770925,358.28,1,844800,11078,2
6,0,0.23,2,18,24,0.480176211,364.64,1,853600,6813,3
8,1,0.18,2,15,24,0.486784141,349.8,1,836000,8522,3
8,1,0,2,10,31,0.340675477,368.88,1,1003200,1636,3
8,1,0.05,2,12,22,0.545521292,357.22,0,827200,6124,1
8,0,0.36,6,28,121,0.599853157,365.7,1,827200,2565,2
12,0,0.69,3,10,22,0.72907489,340.26,1,959200,7211,3
7,1,0,2,6,14,0.228340675,359.34,0,1003200,10469,3
7,1,0,3,15,23,0.398678414,359.34,0,950400,12218,3
7,1,0.01,2,20,43,0.442731278,355.1,0,941600,2901,2
8,1,0.22,3,4,7,0.622613803,324.36,0,809600,4128,2
11,0,0.49,3,11,32,0.582232012,341.32,1,1029600,6373,4
10,1,0.61,3,5,17,0.57195301,343.44,1,968000,8347,2
8,0,0.59,2,16,45,0.510279001,321.18,1,932800,11889,3
6,1,0.06,2,19,48,0.257709251,379.48,1,1082400,4421,3
8,1,0,2,3,10,0.458883994,356.16,1,880000,8487,2
9,1,0.24,2,9,32,0.599853157,345.56,1,897600,8531,1
10,0,0.24,3,17,47,0.569016153,331.78,1,880000,3738,4
7,1,0.02,2,9,25,0.361967695,355.1,1,959200,11483,3
12,0,0.58,4,13,19,0.589574156,339.2,1,818400,10779,2
12,0,0.76,4,7,27,0.611600587,323.3,1,1012000,8996,4
9,1,0.24,2,10,30,0.57195301,337.08,1,897600,9330,2
7,0,0.01,2,18,26,0.376651982,360.4,1,932800,6623,4
8,1,0.22,2,11,79,0.486784141,347.68,1,809600,5214,2
6,1,0.06,1,6,20,0.331864905,378.42,1,985600,11678,1
13,0,0.65,6,15,47,0.883259912,341.32,1,1056000,3074,3
10,0,0.47,2,13,33,0.4030837,336.02,1,985600,10684,4
12,1,0.49,2,8,31,0.626284875,327.54,1,994400,864,3
8,1,0.1,3,17,42,0.567547724,374.18,1,976800,7675,3
9,1,0.25,2,9,89,0.611600587,375.24,1,853600,5935,3
12,0,0.49,2,5,10,0.589574156,315.88,1,862400,2757,4
9,1,0.5,2,30,134,0.552863436,342.38,1,827200,1297,2
10,0,0.5,2,20,57,0.5969163,340.26,1,827200,7470,3
12,0,0.55,2,12,29,0.498531571,340.26,1,871200,76,3
13,1,0.63,4,6,14,0.552863436,316.94,1,1056000,11997,2
11,0,0.39,2,7,18,0.491189427,347.68,1,924000,4320,3
9,1,0.19,2,12,21,0.417767988,338.14,1,959200,4273,3
7,1,0.02,2,10,34,0.417033774,355.1,1,915200,4852,3
10,0,0.46,2,6,9,0.347283407,332.84,1,1038400,5740,4
12,0,0.52,2,3,8,0.501468429,329.66,1,871200,9106,3
7,0,0.44,4,22,48,0.570484581,374.18,1,809600,3719,3
6,1,0.03,2,6,11,0.303230543,393.26,1,959200,6435,3
8,0,0.24,2,19,49,0.435389134,349.8,0,968000,2351,4
10,1,0.26,2,8,54,0.457415565,359.34,0,844800,10198,2
7,1,0.07,2,11,89,0.450073421,354.04,1,827200,5836,2
6,0,0.09,2,3,15,0.403817915,356.16,0,924000,6172,3
8,1,0.28,2,9,41,0.52349486,350.86,1,809600,2119,2
9,1,0.31,3,25,87,0.699706314,354.04,1,814000,900,2
10,0,0.53,2,10,23,0.57195301,345.56,1,1003200,6535,3
9,0,0.44,2,9,24,0.545521292,347.68,1,836000,7412,3
7,1,0,2,12,40,0.743759178,389.02,1,924000,10116,4
6,0,0.04,2,18,27,0.290014684,365.7,1,985600,431,3
8,1,0,2,8,14,0.430249633,341.32,1,853600,2458,3
11,0,0.58,4,10,43,0.758443465,341.32,1,959200,9409,2
8,1,0.29,3,31,141,0.472099853,340.26,1,827200,8437,2
6,1,0.09,2,15,27,0.375917768,373.12,1,928400,11660,3
11,1,0.24,3,37,152,0.573421439,358.28,1,888800,10123,2
7,1,0.29,2,21,91,0.52349486,354.04,1,836000,6615,2
6,0,0,2,15,28,0.272393539,358.28,1,1038400,5745,2
5,0,0.02,2,15,33,0.188693098,390.08,1,1012000,9723,4
10,0,0.31,2,10,27,0.48825257,336.02,1,1064800,9450,3
9,0,0.65,8,48,160,0.941262849,350.86,1,774400,2190,2
7,0,0.19,3,18,72,0.357562408,328.6,0,818400,2702,2
11,0,0.45,2,6,27,0.736417034,311.64,1,809600,3127,3
9,0,0.32,3,21,44,0.626284875,350.86,1,888800,8508,2
10,1,0.23,3,30,73,0.629955947,349.8,1,827200,2645,2
